"Name","Party","Votes","Seat","City","Year"
"Ibrahim","Independent","242",213,"Nawabshah",2013
"Abdul WahabAbbasi","Independent","163",213,"Nawabshah",2013
"Wajehudin","Independent","147",213,"Nawabshah",2013
"Abdul Majeed","Independent","137",213,"Nawabshah",2013
"Sohrab KhanMari","Independent","134",213,"Nawabshah",2013
"Abid Ali","Independent","82",213,"Nawabshah",2013
"Syed Zafar AliShah","Independent","79",213,"Nawabshah",2013
"MuhammadSadique","Independent","49",213,"Nawabshah",2013
"Chaudhary TariqMehmood Barkat Arain","Independent","48",213,"Nawabshah",2013
"Syed GhulamMohyuddin Shah","Independent","46",213,"Nawabshah",2013
"Aftab AhmedZardari","Independent","43",213,"Nawabshah",2013
"Raja Daher","Independent","43",213,"Nawabshah",2013
"KamranAzizullah Abro","Independent","40",213,"Nawabshah",2013
"Rao MuhammadMujeeb","Independent","34",213,"Nawabshah",2013
"Doctor AbdullahRind","Independent","27",213,"Nawabshah",2013
"Shakeel AhmadQazi","Independent","27",213,"Nawabshah",2013
"Farooque AhmadChandio","Independent","27",213,"Nawabshah",2013
"Fouzia SikandarRind","Independent","27",213,"Nawabshah",2013
"Khan BahadurBhatti","Independent","25",213,"Nawabshah",2013
"MuhammadGhufran Rajput","APML","23",213,"Nawabshah",2013
"MushtaqueHussain Khaskheli","Independent","19",213,"Nawabshah",2013
"Syed GhulamMustafa Shah","PPP-P","135502",214,"Nawabshah",2013
"Ali Asghar Rind","PML-N","25687",214,"Nawabshah",2013
"Hafiz AbdulRazzak","JUI-F","5732",214,"Nawabshah",2013
"Syed Ghulam AliShah","Independent","3060",214,"Nawabshah",2013
"Syed MehmoodAhmad Shah","Independent","1221",214,"Nawabshah",2013
"Ghulam NabiRahoo","Independent","882",214,"Nawabshah",2013
"Sikandar AliKeerio Advocate","MQM","781",214,"Nawabshah",2013
"Farooque AhmedChandio","Independent","517",214,"Nawabshah",2013
"Noor Ahmad","Independent","192",214,"Nawabshah",2013
"Nisar AliKeerio","STP","170",214,"Nawabshah",2013
"Ghulam Shah","Independent","123",214,"Nawabshah",2013
"Lal Muhammadalias Muhammad Anwar","Independent","123",214,"Nawabshah",2013
"Ali Bux Chandio","Independent","91",214,"Nawabshah",2013
"Muhammad AmjadMurad Khanzada","Independent","76",214,"Nawabshah",2013
"Hassan AliRajput","Independent","55",214,"Nawabshah",2013
"Niaz MuhammadChandio","JUP-N","26",214,"Nawabshah",2013
"Nawab AliWassan","PPP-P","91809",215,"Khairpur",2013
"Syed Ghous AliShah","PML-N","66481",215,"Khairpur",2013
"QudratullahRajput Advocate","MDM","4973",215,"Khairpur",2013
"Khair MuhammadSheikh","MWM","1661",215,"Khairpur",2013
"Nek Mohammad","PTI","1506",215,"Khairpur",2013
"Syed SarkarHussain Reejh Ali","Independent","1078",215,"Khairpur",2013
"Sher MohammadPhulpoto","Independent","813",215,"Khairpur",2013
"Munawar AliWassan","Independent","769",215,"Khairpur",2013
"Ghulam AsgharRind","MQM","695",215,"Khairpur",2013
"Tahir ImtiazPhulpoto","Independent","260",215,"Khairpur",2013
"Syed Babar RazaZaidi","Independent","228",215,"Khairpur",2013
"Abdul JabbarShaikh","Independent","73",215,"Khairpur",2013
"Imam Ali Brohi","PBP","51",215,"Khairpur",2013
"Mureed HussainWassan","Independent","49",215,"Khairpur",2013
"Muhammad IsmailSoomro","Independent","29",215,"Khairpur",2013
"Shafqat HussainBhayo","STP","11",215,"Khairpur",2013
"Muhammad YounisAnsari","PST","11",215,"Khairpur",2013
"Murad Ali Arain","Independent","11",215,"Khairpur",2013
"Pir SadruddinShah","PML-F","86982",216,"Khairpur ",2013
"Sajid AliBambhan","PPP-P","76941",216,"Khairpur ",2013
"Pir SyedFarzand Ali Shah","MQM","2569",216,"Khairpur ",2013
"Zaheer AbassHajano","MWM","2377",216,"Khairpur ",2013
"Javed AliBozdar","PTI","904",216,"Khairpur ",2013
"AmanullahUsamani","MDM","633",216,"Khairpur ",2013
"Mumtaz HussainSahito","JI","376",216,"Khairpur ",2013
"Pir Syed FazalAli Shah Jillani","Independent","238",216,"Khairpur ",2013
"Syed Muhib AliShah","Independent","196",216,"Khairpur ",2013
"Amir HussainAwan","Independent","62",216,"Khairpur ",2013
"Zulfiqar AliSoomro","SUP","31",216,"Khairpur ",2013
"Sarfaraz AliShahani","Independent","31",216,"Khairpur ",2013
"ShoaibKhaskheli","APML","24",216,"Khairpur ",2013
"Asad Ali Shar","Independent","22",216,"Khairpur ",2013
"Pir Syed AhmedRaza Shah Jeelani","Independent","21",216,"Khairpur ",2013
"ShamsudinRajpar Advocate","Independent","17",216,"Khairpur ",2013
"Sheeraz ShoukatRajpar","Independent","17",216,"Khairpur ",2013
"Kashif Illahi","Independent","10",216,"Khairpur ",2013
"Wilayat AliShar","Independent","10",216,"Khairpur ",2013
"Ail Sher Ansari","Independent","9",216,"Khairpur ",2013
"Nisar AhmedBhambro","Independent","6",216,"Khairpur ",2013
"Syed Kazim AliShah","PML-F","75862",217,"Khairpur",2013
"Syed Javed AliShah Jillani","PPP-P","71915",217,"Khairpur",2013
"Muhammad RazaAbbasi","Independent","3931",217,"Khairpur",2013
"Syed Shams ulHuda Shah","Independent","3141",217,"Khairpur",2013
"HafeezullahChandio","MDM","2924",217,"Khairpur",2013
"Yar MuhammadMangnejo","Independent","1231",217,"Khairpur",2013
"Ashique HussainLarik","Independent","1214",217,"Khairpur",2013
"Zameer Hussain","Independent","377",217,"Khairpur",2013
"Zahid Ali Ujjan","Independent","352",217,"Khairpur",2013
"Riaz Ali Maitlo","Independent","201",217,"Khairpur",2013
"Shah Hassan","Independent","175",217,"Khairpur",2013
"Syed MoharramAli Shah","Independent","158",217,"Khairpur",2013
"Syed Humair AliShah","Independent","118",217,"Khairpur",2013
"Ghulam RasoolNarejo","Independent","110",217,"Khairpur",2013
"Darban AliJaffry","MWM","106",217,"Khairpur",2013
"Bakhtiar AhmedMaitlo","JPP","104",217,"Khairpur",2013
"Shafqat HussainShah","Independent","68",217,"Khairpur",2013
"Atta MuhammadJamro","Independent","52",217,"Khairpur",2013
"Pir Syed FazalAli Shah","Independent","47",217,"Khairpur",2013
"Khalid HussainKhuhro","Independent","38",217,"Khairpur",2013
"Shaikh KhalidHussain","Independent","38",217,"Khairpur",2013
"Muhammad YousifJalbani","Independent","32",217,"Khairpur",2013
"Hakim Ali Dayo","Independent","31",217,"Khairpur",2013
"Naveed AhmedSoomro","SUP","25",217,"Khairpur",2013
"Syed NiazHussain Shah Jillani","Independent","15",217,"Khairpur",2013
"Pir Syed AhmedNawaz Shah","Independent","5",217,"Khairpur",2013
"Khalid MaqboolSiddiqui","MQM","141035",219,"Hyderabad",2013
"Ali MuhammadSehto","PPP-P","14701",219,"Hyderabad",2013
"Shoukat AliShaikh","JI","13498",219,"Hyderabad",2013
"Majid Khan","ANP","2646",219,"Hyderabad",2013
"Zameen Dad Shah","PKMAP","1028",219,"Hyderabad",2013
"MuhammadHussain Khan","Independent","571",219,"Hyderabad",2013
"Syed MuhammadTaha Taqvi","Independent","546",219,"Hyderabad",2013
"SahibzadaShabbir Hassan Ansari","Independent","496",219,"Hyderabad",2013
"GhayoorMuhammad Khan","Independent","249",219,"Hyderabad",2013
"Sahibzada HasanAhmad Farooqi","Independent","229",219,"Hyderabad",2013
"Ghulam HussainQadri","Independent","194",219,"Hyderabad",2013
"Sardar AttaMuhammad Baloch","Independent","167",219,"Hyderabad",2013
"Imran Qureishi","Independent","163",219,"Hyderabad",2013
"Muhammad Ammad","Independent","143",219,"Hyderabad",2013
"Muhammad AzamKhatian","Independent","90",219,"Hyderabad",2013
"Syed WaseemHussain","MQM","135886",220,"Hyderabad",2013
"Abul KhairMuhammad Zubair","JUP-N","10990",220,"Hyderabad",2013
"MuhammadSagheer","PPP-P","10522",220,"Hyderabad",2013
"Bilal Ahmad","MDM","4410",220,"Hyderabad",2013
"Muhammad AdnanKhan","Independent","248",220,"Hyderabad",2013
"Mir Haider AliKhan Talpur","Independent","241",220,"Hyderabad",2013
"SahibzadaShabbir Hassan Ansari","Independent","234",220,"Hyderabad",2013
"Rizwan Qureshi","PST","191",220,"Hyderabad",2013
"MuhammadJeelani","Independent","153",220,"Hyderabad",2013
"MuhammadSulleman","Independent","132",220,"Hyderabad",2013
"Abida Hashmi","Independent","128",220,"Hyderabad",2013
"Syed Amir AliShah Jamote","PPP-P","59821",221,"Hyderabad",2013
"Rajab Ali","STP","18346",221,"Hyderabad",2013
"Syed AhmadRasheed","PTI","14544",221,"Hyderabad",2013
"GhaziSalahuddin","MQM","13026",221,"Hyderabad",2013
"Khawand BuxGhulam Muhammad","Independent","4298",221,"Hyderabad",2013
"Muhammad Saeed","MDM","997",221,"Hyderabad",2013
"Ali Gohar Shah","Independent","696",221,"Hyderabad",2013
"Nasreen","Independent","531",221,"Hyderabad",2013
"Qazi AshadAbbasi","Independent","464",221,"Hyderabad",2013
"Deedar Ali","TTP","425",221,"Hyderabad",2013
"Asif Ali Surhio","Independent","371",221,"Hyderabad",2013
"Abdul BasitKhan","Independent","287",221,"Hyderabad",2013
"Aamir KhanZardari","Independent","284",221,"Hyderabad",2013
"Hussain BuxSolangi","Independent","269",221,"Hyderabad",2013
"Syed HussainTariq","Independent","159",221,"Hyderabad",2013
"Abdul Rasheed","Independent","134",221,"Hyderabad",2013
"Muhammad Buksh","Independent","123",221,"Hyderabad",2013
"Mir Haider AliKhan Talpur","Independent","118",221,"Hyderabad",2013
"Muhammad IqbalSoomro","Independent","105",221,"Hyderabad",2013
"Muhammad SaleemJaskani Baloch","Independent","98",221,"Hyderabad",2013
"Nawab HumaTalpur","Independent","86",221,"Hyderabad",2013
"Abdul LatifJunejo","SUP","80",221,"Hyderabad",2013
"Makhdoom KhuramSohail","Independent","79",221,"Hyderabad",2013
"Ayyaz Ali","Independent","75",221,"Hyderabad",2013
"Husna Rahujo","Independent","42",221,"Hyderabad",2013
"Syed NaveedQamar","PPP-P","100095",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Pir SajjadSaeed Jan Sirhandi","PML-F","32224",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Muhammad Anwar","MQM","2358",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Jaffer AliNizamani","JI","1838",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Mir GhulamHussain","Independent","1780",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Shumaila Bibi","MWM","1719",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Hassan Sardar","PTI","1499",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Muhammad BachalSoomro","Independent","1372",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Doctor AhmadNoorani","STP","1095",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Ashique AliZaur","Independent","729",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Raheeman","PCP","694",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Mir Hyder AliKhan Talpur","Independent","339",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Mir Inayat AliTalpur","Independent","330",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Syed Aijaz NabiShah","Independent","216",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Abdullah KhanBhatti","Independent","164",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Pir MuhammadMasoom Jan Sirhandi","Independent","119",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Mir Ali NawazTalpur","NPP","76",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Mir MushtaqueAli Talpur","Independent","46",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Basheer AhmedShah","SUP"," 43",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Syed IrshadHussain Shah","Independent"," 34",222,"Tando Muhammad Khan-cum-Hyderabad-cum-Badin ",2013
"Abdul SattarBachani","PPP-P","91956",223,"Hyderabad",2013
"Doctor RahilaGul Magsi","PML-N","68116",223,"Hyderabad",2013
"Sajid WahabKhanzada","MQM","8700",223,"Hyderabad",2013
"Hafiz OrangzaibFarooqi","MDM","3428",223,"Hyderabad",2013
"Amjad Hussain","PMl-F","3015",223,"Hyderabad",2013
"Nusrat AltafHussain Jaskani","STP","2931",223,"Hyderabad",2013
"Muhammad ImranGulzar","PTI","1486",223,"Hyderabad",2013
"Jawahar LalBrahman Mahraj","Independent","1134",223,"Hyderabad",2013
"Syed AzizullahShah","ITP","941",223,"Hyderabad",2013
"Masood ul NabiBachani","Independent","918",223,"Hyderabad",2013
"Ameer Ali Thebo","SUP","800",223,"Hyderabad",2013
"Bashir Ahmad","Independent","530",223,"Hyderabad",2013
"Jan Dad Khan","PKMAP","326",223,"Hyderabad",2013
"Sardar GhulamMustafa Khaskheli","APML","304",223,"Hyderabad",2013
"Mohammad JaffarHussain","JUP-N","215",223,"Hyderabad",2013
"Mehkumuddin","PPP-SB","170",223,"Hyderabad",2013
"Abdul KhalidKaim Khani","Independent","168",223,"Hyderabad",2013
"Khuda DinoLakho","JI","124",223,"Hyderabad",2013
"Rais HajiGhulam Ali","Independent","85",223,"Hyderabad",2013
"Ghulam MuhammadBaloch","Independent","81",223,"Hyderabad",2013
"Umaid Ali Dal","Independent","75",223,"Hyderabad",2013
"Muhammad AsifArain","Independent","42",223,"Hyderabad",2013
"Sardar KamalKhan Chang","PPP-P","128723",224,"Badin",2013
"Ali AsgharHalepoto","PML-F","56037",224,"Badin",2013
"Abdul Sattar","Independent","4968",224,"Badin",2013
"Muhammad Dawood","PTI","4534",224,"Badin",2013
"Muhammad IsmailJaffery","MWM","1367",224,"Badin",2013
"Muhammad Ismail","MQM","1185",224,"Badin",2013
"Natho","Independent","314",224,"Badin",2013
"Ghulam AliNizamani","Independent","281",224,"Badin",2013
"Imtiaz","PST","270",224,"Badin",2013
"Mir AbdullahKhan Talpur","Independent","118",224,"Badin",2013
"Muhammad HashimDal","Independent","69",224,"Badin",2013
"Mir Hussain Bux","Independent","64",224,"Badin",2013
"Sardar GhulamMustafa","Independent","41",224,"Badin",2013
"Shahid Latif","Independent","41",224,"Badin",2013
"Zaffar Ali","Independent","40",224,"Badin",2013
"Jan MuhammadJat","JUP-N","27",224,"Badin",2013
"Doctor FehmidaMirza","PPP-P","110738",225,"Badin - cum - Tando Muhammad Khan",2013
"Bibi YasmeenShah","PML-F","65258",225,"Badin - cum - Tando Muhammad Khan",2013
"Arbab ZulfiqarAli","Independent","2108",225,"Badin - cum - Tando Muhammad Khan",2013
"Asghar AliParhiar","MQM","1114",225,"Badin - cum - Tando Muhammad Khan",2013
"Engineer KhalidPervaiz Arain","Independent","1097",225,"Badin - cum - Tando Muhammad Khan",2013
"Doctor AbdulAziz Memon","Independent","508",225,"Badin - cum - Tando Muhammad Khan",2013
"Nadeem Abbasi","Independent","340",225,"Badin - cum - Tando Muhammad Khan",2013
"Alizeh Mirza","Independent","308",225,"Badin - cum - Tando Muhammad Khan",2013
"Mevo Bheel","Independent","301",225,"Badin - cum - Tando Muhammad Khan",2013
"Sohail Akber","Independent","223",225,"Badin - cum - Tando Muhammad Khan",2013
"Hasnain AliMirza","Independent","196",225,"Badin - cum - Tando Muhammad Khan",2013
"Doctor AbdulAziz Khaskheli","Independent","125",225,"Badin - cum - Tando Muhammad Khan",2013
"Khuwaja AftabAli Jaafri","MWM","116",225,"Badin - cum - Tando Muhammad Khan",2013
"Ali Mehdi","Independent","108",225,"Badin - cum - Tando Muhammad Khan",2013
"Paras Shah","APML","103",225,"Badin - cum - Tando Muhammad Khan",2013
"MuhammadHalepoto","Independent","65",225,"Badin - cum - Tando Muhammad Khan",2013
"Muhammad SaleemRajput","Independent","32",225,"Badin - cum - Tando Muhammad Khan",2013
"Muhammad AslamChang","Independent","25",225,"Badin - cum - Tando Muhammad Khan",2013
"Pir Shafqat Hussain Shah Jilani","PPP-P","82017",226,"Mirpurkhas",2013
"Syed Qurban Ali Shah","PML-F","47450",226,"Mirpurkhas",2013
"Shabbir Ahmed Qaimkhani","MQM","34687",226,"Mirpurkhas",2013
"Zahid Hussain Mari","Independent","9022",226,"Mirpurkhas",2013
"Hafiz Mohammad Akber Rashid","MDM","7842",226,"Mirpurkhas",2013
"Malik Mohammad Kashif Qadri","PST","1682",226,"Mirpurkhas",2013
"Aijaz Ali Sanjrani","MWM","496",226,"Mirpurkhas",2013
"Pir Hassan Ali Shah","Independent","445",226,"Mirpurkhas",2013
"Aziz Ur Rehman","JI","364",226,"Mirpurkhas",2013
"Naseer Ahmed Farooqi","MQMP","252",226,"Mirpurkhas",2013
"Nadeem","Independent","245",226,"Mirpurkhas",2013
"Muhammad Akram Khan","JUI-F","222",226,"Mirpurkhas",2013
"Jawed Ahmed Khan","Independent","148",226,"Mirpurkhas",2013
"Muhammad Faisal","Independent","128",226,"Mirpurkhas",2013
"Syed Mumtaz Ali Shah","Independent","124",226,"Mirpurkhas",2013
"Santosh Kumar J Kalal","Independent","65",226,"Mirpurkhas",2013
"Ghulam Mohammad","Independent","60",226,"Mirpurkhas",2013
"Abdul Jabbar Mari Baloch","Independent","49",226,"Mirpurkhas",2013
"Iftikhar Hussain Khan Advocate","Independent","37",226,"Mirpurkhas",2013
"Abdul Saeed Qureshi","Independent","17",226,"Mirpurkhas",2013
"Faisal Farrukh Pathan","Independent","15",226,"Mirpurkhas",2013
"Sajjad Ahmed","Independent","13",226,"Mirpurkhas",2013
"Mir Munawar AliTalpur","PPP-P","113218",227,"Mirpurkhas",2013
"Syed Inayat AliShah","PML-F","33723",227,"Mirpurkhas",2013
"ArbabInayatullah Ghulam Rahim","Independent","7198",227,"Mirpurkhas",2013
"MuhammadShafique","MQM","3556",227,"Mirpurkhas",2013
"ChoudhryMuhammad Tarique","PML-N","3515",227,"Mirpurkhas",2013
"Zia ul Haq","Independent","2409",227,"Mirpurkhas",2013
"Nawab AbdulKhafid alais khuram Talpur","Independent","2285",227,"Mirpurkhas",2013
"Mangan Khan","Independent","1879",227,"Mirpurkhas",2013
"Shiyam SundarAdvocate","PPP-SB","376",227,"Mirpurkhas",2013
"Sardar GhulamMustafa Khaskheli","APML","316",227,"Mirpurkhas",2013
"Ghulam MurtazaKhaskheli","Independent","316",227,"Mirpurkhas",2013
"Muhammad Tahir","JI","204",227,"Mirpurkhas",2013
"Haji GhulamQadir Noohani","JUI-F","198",227,"Mirpurkhas",2013
"Syed BasheerAhmed Shah Naqvi","MWM","192",227,"Mirpurkhas",2013
"Muhammad YousufQaimKhani","Independent","102",227,"Mirpurkhas",2013
"Mir ZulfiqarAli Talpur","Independent","97",227,"Mirpurkhas",2013
"Qadir BuxBhurgari","Independent","93",227,"Mirpurkhas",2013
"Noor AhmedBhurgari","Independent","36",227,"Mirpurkhas",2013
"Mir Bahram KhanTalpur","Independent","30",227,"Mirpurkhas",2013
"Mir Ishaquealias Babu Talpur","Independent","20",227,"Mirpurkhas",2013
"Mir Waqar AhmedKhan Talpur","Independent","20",227,"Mirpurkhas",2013
"Asif RazaQaimKhani","Independent","16",227,"Mirpurkhas",2013
"Advocate MirNasrullah Khan Talpur","Independent","14",227,"Mirpurkhas",2013
"Mir Akbar AliKhan Talpur","Independent","8",227,"Mirpurkhas",2013
"Nawab MuhammadYousif Talpur","PPP-P","99700",228,"Mirpurkhas",2013
"Makhdoom ShahMehmood Hussain Qureshi","PTI","86134",228,"Mirpurkhas",2013
"Suheno","MQM","4920",228,"Mirpurkhas",2013
"Noor Muhammad","JUI-F","2778",228,"Mirpurkhas",2013
"Kishan ChandParwani","Independent","1063",228,"Mirpurkhas",2013
"Shaikh Nabi Bux","Independent","667",228,"Mirpurkhas",2013
"Amanullah KhanQaim Khani","PPP-SB","619",228,"Mirpurkhas",2013
"Kousar Parveen","Independent","150",228,"Mirpurkhas",2013
"Suresh Kumar","Independent","124",228,"Mirpurkhas",2013
"Luqman","Independent","101",228,"Mirpurkhas",2013
"Mir MuzzaffarTalpur","Independent","72",228,"Mirpurkhas",2013
"Syed Ali MardanShah","Independent","71",228,"Mirpurkhas",2013
"Arbab TajMuhammad","Independent","63",228,"Mirpurkhas",2013
"Pir GhulamDastgeer Shah Jeelani","Independent","61",228,"Mirpurkhas",2013
"Faqir Sher Muhammad Bilalani","PPP-P","88218",229,"Tharparkar",2013
"Arbab TogachiFawad Razzak","Independent","86097",229,"Tharparkar",2013
"Hajiani","QAT","1099",229,"Tharparkar",2013
"Gomoon Mal","STP","743",229,"Tharparkar",2013
"Manoj KumarMalani","Independent","647",229,"Tharparkar",2013
"Hemoon BhailAdvocate","Independent","628",229,"Tharparkar",2013
"MangharamAdvocate","MQM","534",229,"Tharparkar",2013
"Arbab FaisalRazzak","Independent","206",229,"Tharparkar",2013
"ArbabNaimatullah","Independent","148",229,"Tharparkar",2013
"Arbab GhulamRahim","Independent","104",229,"Tharparkar",2013
"Mahesh KumarMalani","Independent","85",229,"Tharparkar",2013
"Muhammad Meean","Independent","0",229,"Tharparkar",2013
"EngineerGianchand","Independent","0",229,"Tharparkar",2013
"Juman Lund","Independent","0",229,"Tharparkar",2013
"Pir NoorhMuhammad Shah Jeelani","PPP-P","61903",230,"Tharparkar",2013
"Makhdoom Shah Mehmood Qureshi","PTI","59852",230,"Tharparkar",2013
"Hemoon","Independent","4815",230,"Tharparkar",2013
"Arbab Anwar Jabbar","Independent","1196",230,"Tharparkar",2013
"Sharif Rattan","Independent","761",230,"Tharparkar",2013
"Sher Muhammad Nohri","MQM","318",230,"Tharparkar",2013
"Dr. Ghulam Hyder Samejo","Independent","247",230,"Tharparkar",2013
"Doctor Mohan Lal","Independent","61",230,"Tharparkar",2013
"Dr Noor Muhammad Samejo","Independent","56",230,"Tharparkar",2013
"Pir Ghulam Dastgeer Shah Jeelani","Independent","46",230,"Tharparkar",2013
"Zulifqar Ali Samejo","Independent","25",230,"Tharparkar",2013
"Dilawar Khan Malkani","Independent","13",230,"Tharparkar",2013
"Malik AsadSikandar","PPP-P","129500",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Syed JalalMehmood Shah","SUP","58528",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Pir Zaman Shah","MQM","6378",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Muhammad Javed","Independent","2844",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Muhammad Tayyab","MDM","1823",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"MuhammadSulleman","PPP-SB","910",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Roshan AliBuriro","Independent","650",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Pehlaj Rai","Independent","351",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Sikandar Ali","Independent","327",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Naseer AhmedChandio","TTP","231",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Sikiladho Khoso","Independent","230",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Gul MohammadBrohi","Independent","179",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Abdul Hameed","Independent","124",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Chetan MalArwani","Independent","120",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Syed Asif AliShah","Independent","106",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Sohail AhmedShoro","Independent","30",231,"
      Complete 2013 Result of NA 231 Dadu",2013
"Rafique AhmedJamali","PPP-P","76876",232,"Dadu",2013
"Karim Ali Jatoi","Independent","56838",232,"Dadu",2013
"Chakar KhanShahani","PML-F","13665",232,"Dadu",2013
"MuhammadPervaiz Bhurt","Independent","5465",232,"Dadu",2013
"Shams Panhwar","PPP-SB","719",232,"Dadu",2013
"Mumtaz AliLeghari","Independent","500",232,"Dadu",2013
"Junaid AhmedSamejo","MQM","444",232,"Dadu",2013
"Rizwan Ali Shah","Independent","391",232,"Dadu",2013
"Dilshad AliBhutto","Independent","298",232,"Dadu",2013
"Shahid AliHaidri","Independent","293",232,"Dadu",2013
"Muhammad Channa","SUP","247",232,"Dadu",2013
"Muhammad AmeenKhan Jamali","Independent","220",232,"Dadu",2013
"Ali AnwarPanhwer","Independent","150",232,"Dadu",2013
"Sardar ManzoorAli Khan Panhwar","Independent","99",232,"Dadu",2013
"AshfaqueHussain","Independent","73",232,"Dadu",2013
"Moula Bux Lund","Independent","53",232,"Dadu",2013
"Imran ZafarLeghari","PPP-P","110292",233,"Dadu",2013
"Liaquat AliJatoi","PML-N","65181",233,"Dadu",2013
"Syed Safdar AliShah","PML-F","2571",233,"Dadu",2013
"FerozuddinNarejo","MQM","323",233,"Dadu",2013
"Mumtaz Ali","TTP","311",233,"Dadu",2013
"Muhammad AshrafSolangi","Independent","203",233,"Dadu",2013
"Gul Hassan","Independent","176",233,"Dadu",2013
"Ayoob Chandio","MDM","135",233,"Dadu",2013
"Sadaqat AliJatoi","Independent","131",233,"Dadu",2013
"Doctor MuzafarHussain","Independent","122",233,"Dadu",2013
"Syed MuzafarAli Shah","Independent","122",233,"Dadu",2013
"Zulfquar AliKhoso ( Retired )","IIP","80",233,"Dadu",2013
"Aftab AhmedLakhir","Independent","41",233,"Dadu",2013
"Shakeel AhmedTunio","Independent","9",233,"Dadu",2013
"Pir Bux Junejo","PML-F","90787",234,"Sanghar",2013
"Fida HussainDero","PPP-P","65916",234,"Sanghar",2013
"Atta ShaikhAdvocate","MQM","3010",234,"Sanghar",2013
"MuhammadIshaque","MDM","2518",234,"Sanghar",2013
"Haji MuhammadIslam Qureshi","PML-Q","1275",234,"Sanghar",2013
"Faraz Dero","Independent","535",234,"Sanghar",2013
"Shahzad","Independent","214",234,"Sanghar",2013
"Nadeem","Independent","121",234,"Sanghar",2013
"Naveed Dero","Independent","60",234,"Sanghar",2013
"Faiz AlamJunejo","Independent","44",234,"Sanghar",2013
"Rana Rashid AliKhan","Independent","28",234,"Sanghar",2013
"Muhammad RiazChohan","Independent","23",234,"Sanghar",2013
"Pir SadaruddinShah","PML-F","74062",235,"Sanghar",2013
"Shazia Marri","PPP-P","62231",235,"Sanghar",2013
"Devdas","MQM","1617",235,"Sanghar",2013
"Meer HassanDars","PTI","370",235,"Sanghar",2013
"Dharmoon Mal","Independent","104",235,"Sanghar",2013
"Haji TajMuhammad Khan","Independent","44",235,"Sanghar",2013
"Qurat ul AinMari","Independent","37",235,"Sanghar",2013
"Muhammad IqbalRajput","Independent","35",235,"Sanghar",2013
"Roshan DinJunejo","PPP-P","100906",236,"Sanghar",2013
"ImamuddinShaookeen","PML-F","85532",236,"Sanghar",2013
"Doctor MuhammadAyoub Shaikh","MQM","10034",236,"Sanghar",2013
"Ghulam Zahid","PTI","1395",236,"Sanghar",2013
"Zaib Ali","TTP","642",236,"Sanghar",2013
"Ghulam QadirAlias Papu","AWP","319",236,"Sanghar",2013
"Shahid Khan","Independent","231",236,"Sanghar",2013
"Salah ud DinJunejo","Independent","46",236,"Sanghar",2013
"Muhammad AzharRaja","JUP-N","41",236,"Sanghar",2013
"Muhammad AsifAnsari","Independent","30",236,"Sanghar",2013
"Naveed Dero","Independent","25",236,"Sanghar",2013
"Muhammad ShakilRajput","Independent","17",236,"Sanghar",2013
"Ghulam MurtazaJunejo","Independent","7",236,"Sanghar",2013
"Sadiq Ali Memon","PPP-P","86746",237,"Thatta",2013
"Syed Riaz Hussain Shah Sheerazi","Independent","83055",237,"Thatta",2013
