"Name","Party","Votes","Seat","City","Year"
"Waqar Nadeem Waraich","MMA","3146",130,"&#13;
      Complete Result of NA130 Lahore",2002
"Khadim Hussain Bhattih Advocate","PTI","1346",130,"&#13;
      Complete Result of NA130 Lahore",2002
"Brigadier ® Zulfiqar Ahmadh Dhillon","PML-Q","41699",131,"&#13;
      Complete Result of NA131 Sheikhupura",2002
"Rana Tanveer Hussain","PML-N","35469",131,"&#13;
      Complete Result of NA131 Sheikhupura",2002
"Nisar Ahmad Pannoun Advocate","PPP","24426",131,"&#13;
      Complete Result of NA131 Sheikhupura",2002
"Rana Afzaal Hussain","Independent","3075",131,"&#13;
      Complete Result of NA131 Sheikhupura",2002
"Mian Jalil Ahmad Sharkpuri","PML-N","51159",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Mian Muhammad Azhir","PML-Q","41224",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Sajid Ali Awan Advocate","PPP","8514",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Farukh Jathol","Independent","310",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Peer Syed Sajjad Hussain Shahh Moosvi","AQP","202",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Rana Ijaz Hussain","Independent","173",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Zafar Ullah Khan Chadher","Independent","99",132,"&#13;
      Complete Result of NA132 Old Sheikhupura",2002
"Chaudhary Muhammad Saeedh Virk","PMl-Q","30105",133,"Old Sheikhupura",2002
"Mian Muhammad Munawar Latif.","PML-N","24869",133,"Old Sheikhupura",2002
"Nazir Ahmad Virk","MMA","14355",133,"Old Sheikhupura",2002
"Malik Mushtaq Ahmad","PPP","11111",133,"Old Sheikhupura",2002
"Mian Abdul Rauf","PAT","2776",133,"Old Sheikhupura",2002
"Doctor Muhammad Ashraf Ghuman","Independent","1667",133,"Old Sheikhupura",2002
"Shaikh Muhammad Jameel.","Independent","789",133,"Old Sheikhupura",2002
"Aamer Ijaz Sindhu",NA,"751",133,"Old Sheikhupura",2002
"Muhammad Balal Virk","Independent","614",133,"Old Sheikhupura",2002
"Inayat Ali Bhatti","PTI","469",133,"Old Sheikhupura",2002
"Mumtaz Mehmood Khan","Independent","76",133,"Old Sheikhupura",2002
"Khurram Munawar Manj","PPP","44073",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Sardar Muhammad Arfan Dogar","PML-N","32113",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Muhammad Javed Bhatti","PML-Q","31609",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Rai Ijaz Ahmad Khan","Independent","1533",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Muhammad Ramzan Hanjrah Advocate","Independent","295",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Shahbaz Ahmad Virk Advocate","Independent","203",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Muhammad Afzal Gojar Advocate","Independent","147",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Sohail Anwar Manj","Independent","133",134,"&#13;
      Complete Result of NA134 Sheikhupura Cum Nankana Sahib",2002
"Mian Shamim Haider","PML-Q","47404",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Mian Mushtaq Hussain Dogar","PPP","37556",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Chaudhary Mluhammad Bargeesh Tahir","PML-N","30609",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Arshad Ali Rashid","Independent","1120",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Mian Aoun Muhammad Dogar","Independent","320",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Malik Maqsood Ahmed Awanh Advocate","PML-J","308",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Muhammad Adil","Independent","271",135,"&#13;
      Complete Result of NA135 Nankana Sahib",2002
"Chaudhary Bilal Ahmed Virk","PML-Q","63617",136,"Old Sheikhupura",2002
"Syed Muhammmad Akbar Shah","PPP","40704",136,"Old Sheikhupura",2002
"Chaudhary Walayat Alih Advocate","PML-N","15352",136,"Old Sheikhupura",2002
"Waqas Ahmad Virk","Independent","650",136,"Old Sheikhupura",2002
"Ibrar Hussain Shah","Independent","327",136,"Old Sheikhupura",2002
"Rai Mansab Ali Khan","PML-Q","61506",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Col ® Muhammad Nisar Ahmedh Khan.","PPP","53783",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Rai Muhammad Hayat Kharal","PML-N","6442",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Rai Bashir Ahmad Khan Bhatti","Independent","2660",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Allama Rai Zafar Ali","THP","616",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Rana Muhammad Afzal Khan","Independent","183",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Khawaja Noor-uz-Zaman Awaisih Alias Chan","NMP","102",137,"&#13;
      Complete Result of NA137 Sheikhupura",2002
"Sardar Tufail Ahmad Khan","PML-Q","39781",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Rao Mazhar Hayat Khan","PML-N","33326",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Malik Akhtar Hussain Noul","PPP","24835",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Dr. Sahibzada Abu-al-Khairh Muhammad Zubair","MMA","11408",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Major ® Rana Abdul Ghaffar","Independent","3361",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Ch. Muhammad Arifh Sindhu",NA,"1394",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Muhammad Anwarh Khalid","Independent","945",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Mian Shabbirh Ahmad.","Independent","446",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Major ®hHabib ulh Rehman Khan Meo Advocate","Independent","265",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Muhammad Ejaz ulh Haq","PMl-Z","179",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Tanveer Azamh Sindhu","PAT","139",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Faaiz Rahim Khan","Independent","81",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Muhammad Ishfaq","Independent","51",138,"&#13;
      Complete Result of NA138 Kasur",2002
"Chaudhary Manzoor Ahmad","PPP","28732",139,"&#13;
     ",2002
"Syeda Nelofar Qasim Mehdi","Independent","24137",139,"&#13;
     ",2002
"Sheikh Waseem Akhtar","PMl-N","25007",139,"&#13;
     ",2002
"Mian Khurshid Mehmood Kasuri.","PML-Q","16881",139,"&#13;
     ",2002
"Abdul Karim Chaudhry","MMA","1613",139,"&#13;
     ",2002
"Chaudhary Muhammad Sharifh Zahid Advocate","Independent","722",139,"&#13;
     ",2002
" Sardar Asif Ahmad Ali","Independent","646",139,"&#13;
     ",2002
"Chaudhary Sohail Masood","Independent","544",139,"&#13;
     ",2002
"Bukhtiar Mahmoodh Kasuri","Independent","532",139,"&#13;
     ",2002
"Major (R) Habibh ur Rehman KhanhMeo Advocate","Independent","163",139,"&#13;
     ",2002
"Sardar Haroonh Ahmad Ali","Independent","152",139,"&#13;
     ",2002
"Mian Khursheed Mehmoodh Kasuri","PML-Q","50318",140,"&#13;
      Complete Result of",2002
"Molana Moeen Ud Din Lakhvi","Independent","49399",140,"&#13;
      Complete Result of",2002
"Mian Mukhtar Ahmad","MMA","17229",140,"&#13;
      Complete Result of",2002
"Sahibzada Ahmad Raza Khanh Kasuri","PTI","1628",140,"&#13;
      Complete Result of",2002
"Bakhtiar Mahmood Kasuri","Independent","1167",140,"&#13;
      Complete Result of",2002
"Sardar Muhammad Asif Nakai","PML-Q","57063",141,"&#13;
     ",2002
"Rana Muhammad Ishaq Khan","PML-N","42518",141,"&#13;
     ",2002
"Allama Syed Shabbir Ahmedh Hashmi","MMA","3301",141,"&#13;
     ",2002
"Muhammad Zaid Lakhvi","Independent","2743",141,"&#13;
     ",2002
"Rana Liaqat Ali Khan","Independent","1057",141,"&#13;
     ",2002
"Rana Muhmmad Hayyat Khan","Independent","348",141,"&#13;
     ",2002
"Sardar Ahmad jamal Sukhaira","Independent","321",141,"&#13;
     ",2002
"Sibghat Ullah Chaudhary Advocate","Independent","278",141,"&#13;
     ",2002
"Sardar Majid Akhtar Nakai","Independent","114",141,"&#13;
     ",2002
"Sardar Muhammad Asif Nakai","PML-Q","58420",142,"&#13;
      Complete Result of NA142 Kasur",2002
"Rana Muhammad Hayat Khan","Independent","43921",142,"&#13;
      Complete Result of NA142 Kasur",2002
"Haji Muhammad Ramzan","MMA","3546",142,"&#13;
      Complete Result of NA142 Kasur",2002
"Rana Muhammad Arif","Independent","2628",142,"&#13;
      Complete Result of NA142 Kasur",2002
"Sardar Majid Akhtar Nakai","Independent","413",142,"&#13;
      Complete Result of NA142 Kasur",2002
"Rai Muhammad Aslam Kharal","PMl-Q","50106",143,"Okara",2002
"Captain ® Ghulam Mujtabah Kharal","PPP","39301",143,"Okara",2002
"Doctor Liaqat Ali Kausar","MMA","24690",143,"Okara",2002
"Doctor Syed Aamir Hassainh Gelani","Independent","1729",143,"Okara",2002
"Shahid Mehmoodh Gill","PAT","728",143,"Okara",2002
"Mian Muhammadh Rafique","Independent","623",143,"Okara",2002
"Rai Muhammadh Salim Raza Kharal Advocate","Independent","317",143,"Okara",2002
"Rao Sikander Iqbal","PPP","63713",144,"&#13;
      Complete Result of NA144 Okara",2002
"Rana Ikram Rabani","  PML-Q","33366",144,"&#13;
      Complete Result of NA144 Okara",2002
"Abdul Majeeb Khan Rao"," Independent","1287",144,"&#13;
      Complete Result of NA144 Okara",2002
"Mian Muhammadh Rafique"," Independent","877",144,"&#13;
      Complete Result of NA144 Okara",2002
"Chaudahryh Muhammad Siddique"," Independent","347",144,"&#13;
      Complete Result of NA144 Okara",2002
"Doctor Burhanh Ghani"," Independent","297",144,"&#13;
      Complete Result of NA144 Okara",2002
"Syed Gulzar Sabtain Shah","PML-Q","39391",145,"&#13;
     ",2002
"Syed Samsam Ali shah Bukhari","Independent","38687",145,"&#13;
     ",2002
"Chaudhary Muhammad Sajjad","PPP","20171",145,"&#13;
     ",2002
"Syed Javed Hassan","PML-N","5868",145,"&#13;
     ",2002
"Syed Shahh Nawaz Karmani",NA,"4014",145,"&#13;
     ",2002
"Col ® Ikhlaqh Ahmed Rao","Independent","164",145,"&#13;
     ",2002
"Rao Muhammad Ajmal Khan","Independent","62711",146,"Okara",2002
"Rao Muhammad Safdar Khan","PML-Q","48587",146,"Okara",2002
"Rubina Shaheen Wattoo","PML-J","70774",147,"&#13;
      Complete Result of NA147 Okara",2002
"Mian Muhammad Moain Khanh Wattoo Advocate","PML-Q","50040",147,"&#13;
      Complete Result of NA147 Okara",2002
"Zareen Akhtar Qadri","NNP-Worker","2199",147,"&#13;
      Complete Result of NA147 Okara",2002
"Zahid Chaudhary Advocate","MMA","1837",147,"&#13;
      Complete Result of NA147 Okara",2002
"Saleem Yarh Khan","Independent","1751",147,"&#13;
      Complete Result of NA147 Okara",2002
"Mian Jahangirh Ahmad Mahar Advocate","PPP","1539",147,"&#13;
      Complete Result of NA147 Okara",2002
"Farzana Saeedh Wattoo","Independent","665",147,"&#13;
      Complete Result of NA147 Okara",2002
"Mian Muhammadh Javid Yasin Wattoo","PML-N","594",147,"&#13;
      Complete Result of NA147 Okara",2002
"Makhdoom Shah Mahmoodh Qureshi","PPP","76606",148,"&#13;
      Complete Result of",2002
"Makhdoom Muhammad Javedh Hashmi","PML-N","44095",148,"&#13;
      Complete Result of",2002
"Makhdoom Syed Ghulam Yazdanih Gillani",NA,"4154",148,"&#13;
      Complete Result of",2002
"Sardar Muhammad Akram Sandhu","PTI","393",148,"&#13;
      Complete Result of",2002
"Malik Liaquat Ali Dogar","PPP","37143",149,"&#13;
      Complete Result of NA149 Multan",2002
"Sheikh Khizar Hayat","MMA","19867",149,"&#13;
      Complete Result of NA149 Multan",2002
"Hafiz Muhammad Iqbal Khanh Khakwani","PML-N","18763",149,"&#13;
      Complete Result of NA149 Multan",2002
"Muhammad Khalid Khan Khakwani","PML-Q","16276",149,"&#13;
      Complete Result of NA149 Multan",2002
"Rana Muhammadh Arif","MQM","434",149,"&#13;
      Complete Result of NA149 Multan",2002
"Mumtaz Hussainh Jai Advocate","SSMP","348",149,"&#13;
      Complete Result of NA149 Multan",2002
"Barister Tajh Muhammad Khan Langah","PSP","107",149,"&#13;
      Complete Result of NA149 Multan",2002
"DoctorhhSyed Saqlain Ahmad Gillani","Independent","107",149,"&#13;
      Complete Result of NA149 Multan",2002
"Muhammadh Ibrahim Khan","Independent","98",149,"&#13;
      Complete Result of NA149 Multan",2002
"Rana Mahmood-ul-Hassan","PML(N)","22347",150,"Multan",2002
"Syed Tanveer ul Hassan Gilani","PML-Q","17636",150,"Multan",2002
"Malik Mukhtar Ahmad Awan","PPP","15548",150,"Multan",2002
"Syed Hamid Saeed Kazmi","NMP","11728",150,"Multan",2002
"Professorh Muhammad Yaqoob Rizvi","MMA","4837",150,"Multan",2002
"Abbas Alih Ansari",NA,"4215",150,"Multan",2002
"Bashir Ahmedh Sial","PTI","580",150,"Multan",2002
"Major ®h Muhammad Iqbal Chugtai","PAT","444",150,"Multan",2002
"Razi ud Din","MQM","113",150,"Multan",2002
"Nawab Ahmadh Shah","Independent","78",150,"Multan",2002
"Shahid Masoodh Manzar Bhatti, Advocate","AQP","42",150,"Multan",2002
"Sikandar Hayat Khan Bosan","PMl-Q","47368",151,"&#13;
      Complete Result of NA151 Multan",2002
"Syed Ahmad Mujtaba Gillani","PPP","44039",151,"&#13;
      Complete Result of NA151 Multan",2002
"Maulvi Muhammad Sultan Alamh Ansari","PML-N","13296",151,"&#13;
      Complete Result of NA151 Multan",2002
"Maulana Muhammad Aneesh Roohani","MMA","1416",151,"&#13;
      Complete Result of NA151 Multan",2002
"Muhammad Latifh Unsar Sial Professor Lajpal","PTI","762",151,"&#13;
      Complete Result of NA151 Multan",2002
"Zeshan Mehmoodh Randhawa","MQM","247",151,"&#13;
      Complete Result of NA151 Multan",2002
".Muhammadh Ibrahim Khan","Independent","179",151,"&#13;
      Complete Result of NA151 Multan",2002
"Syed Asad Murtaza Gillani","PPP","38027",152,"&#13;
      Complete Result of NA152 Multan",2002
"Syed Javed Ali Shah","PML-N","36870",152,"&#13;
      Complete Result of NA152 Multan",2002
"Nawab Liaquat Ali Khan","PML-Q","36335",152,"&#13;
      Complete Result of NA152 Multan",2002
"Muhammad Iqbal Azhari","MMA","5478",152,"&#13;
      Complete Result of NA152 Multan",2002
"Dewan Syed Jaffar Hussainh Bukhari","PML-N","57209",153,"&#13;
      Complete Result of NA153 Multan",2002
" Rana Muhammad Qasim Noon","PML-Q","55395",153,"&#13;
      Complete Result of NA153 Multan",2002
"Barister Syed Najaf Hussainh Shah","PPP","24560",153,"&#13;
      Complete Result of NA153 Multan",2002
"Nawab Muhammad Iqbal Khan","MMA","1285",153,"&#13;
      Complete Result of NA153 Multan",2002
"Siddique Ahmed","PTI","844",153,"&#13;
      Complete Result of NA153 Multan",2002
"Nawab Aman Ullah Khan","PML-Q","94651",154,"&#13;
     ",2002
" Mirza Muhammad Nasir Baig","  PPP","73939",154,"&#13;
     ",2002
"Muhammad Hashim Sarwar Tarrarh Advocate","PTI","979",154,"&#13;
     ",2002
"Doctor Mian Abdul Salam Arian","Independent","428",154,"&#13;
     ",2002
"Barraister Tajh Muhammad Khan Langah","PSP","118",154,"&#13;
     ",2002
"Muhammad Akhtar Khan Kanju","PML-Q","103209",155,"&#13;
      Complete Result of NA155 Lodhran",2002
"Rana Rab Nawaz Noon","PPP","61661",155,"&#13;
      Complete Result of NA155 Lodhran",2002
"Rana Muhammad Ajmal Noon","PMl-N","5877",155,"&#13;
      Complete Result of NA155 Lodhran",2002
"Barraister Taj Muhammad Khanh Langha",NA,"2322",155,"&#13;
      Complete Result of NA155 Lodhran",2002
"Makhdoom Syedh Akbar Ali Rizvi","Independent","399",155,"&#13;
      Complete Result of NA155 Lodhran",2002
"Muhammad Raza Hayat Hiraj","PPP","86438",156,"&#13;
      Complete Result of NA156 Khanewal",2002
" Syed Fakhar Imam","PMlL-Q","59637",156,"&#13;
      Complete Result of NA156 Khanewal",2002
"Mehr Muhammad Afzal","Independent","1951",156,"&#13;
      Complete Result of NA156 Khanewal",2002
"Maulana Iftikhar Ahmed Haqani","MMA","1595",156,"&#13;
      Complete Result of NA156 Khanewal",2002
"Rao Farman Ali","PML-N","1319",156,"&#13;
      Complete Result of NA156 Khanewal",2002
"Hamid Yar Hiraj","Independent","74905",157,"&#13;
      Complete Result of NA157 Khanewal",2002
"Razwan Ahmed khan Daha","PML-N","52517",157,"&#13;
      Complete Result of NA157 Khanewal",2002
"Sahibzada Muhammadh Aziz-ur-Rehman Hamdi","MMA","12572",157,"&#13;
      Complete Result of NA157 Khanewal",2002
"Pir Muhammad Aslam Bodla","PPP","73481",158,"&#13;
      Complete Result of NA158 Khanewal",2002
"Syed Fakhar Imam Shah","PML-Q","56462",158,"&#13;
      Complete Result of NA158 Khanewal",2002
"Syed Fakhar Imam Shah","PML-N","18094",158,"&#13;
      Complete Result of NA158 Khanewal",2002
"Mehr Allah Bakhsh Hirajh Advocate","PAT","1437",158,"&#13;
      Complete Result of NA158 Khanewal",2002
"Muhammadh Shabir Mirza","  Independent","489",158,"&#13;
      Complete Result of NA158 Khanewal",2002
"Haibat Khanh Pahor","  Independent","101",158,"&#13;
      Complete Result of NA158 Khanewal",2002
"Malik Ghulam Murtazah Maitla","PMl-Q","80688",159,"&#13;
      Complete Result of NA159 Khanewal",2002
"Chaudhary Iftikhar Nazir","PPP","74209",159,"&#13;
      Complete Result of NA159 Khanewal",2002
"Chaudhary Abid Rizwan Shaukat","Independent","2972",159,"&#13;
      Complete Result of NA159 Khanewal",2002
"Akhtar Hussain Gill","MMA","2149",159,"&#13;
      Complete Result of NA159 Khanewal",2002
"Ch. Muhammadh Nasar Ullah","  Independent","132",159,"&#13;
      Complete Result of NA159 Khanewal",2002
"Chaudhary Noraiz Shakoorh Khan","PPP","53174",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Syed Imran Ahmad Shah","PMl-N","43241",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Anwar-ul-Haq Ramay","PML-Q","11671",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Muhammad Masood Zafar Dogar","PAT","768",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Tauqeer Zeshanh Khan","Independent","758",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Mudassar Habib","Independent","543",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Abdul Majeedh Javed","Independent","298",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Shahzad Akram","Independent","126",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Tallat Hanifh Butt","Independent","122",160,"&#13;
      Complete Result of NA160 Sahiwal",2002
"Rana Tariq Javed","SPP","42855",161,"&#13;
      Complete Result of NA161 Sahiwal",2002
" Chaudhary Muhammad Ashraf","PML-Q","38207",161,"&#13;
      Complete Result of NA161 Sahiwal",2002
"Mehr Ghualm Farid Kathia","PPP","33016",161,"&#13;
      Complete Result of NA161 Sahiwal",2002
"Ehsan ul Haq Idrees","PML-N","8882",161,"&#13;
      Complete Result of NA161 Sahiwal",2002
"Rai Aziz Ullah Khan","PML-Q","73918",162,"&#13;
      Complete Result of NA162 Sahiwal",2002
"Sheikh Javed Rafi","PPP","44807",162,"&#13;
      Complete Result of NA162 Sahiwal",2002
"Chaudhary Ikram Ullah Khanh Advocate","MMA","5623",162,"&#13;
      Complete Result of NA162 Sahiwal",2002
"Chaudhary Muhammad Iqbal Kungh Advocate","PMl-N","2858",162,"&#13;
      Complete Result of NA162 Sahiwal",2002
"Rai Naeem Ullah Khan","independent","1370",162,"&#13;
      Complete Result of NA162 Sahiwal",2002
"Sardar Farooq Ahmad Khanh Leghari",NA,"39312",163,"&#13;
      Complete Result of NA163 Sahiwal",2002
"Begum Shahnaz Javed","  PPP","35496",163,"&#13;
      Complete Result of NA163 Sahiwal",2002
"Saeed Ahmad Chaudhry","PML-Q","34356",163,"&#13;
      Complete Result of NA163 Sahiwal",2002
"Major ® Muhammad Ghulamh Sarwar","Independent","15715",163,"&#13;
      Complete Result of NA163 Sahiwal",2002
".Umarh Ahmad Khan","Independent","1284",163,"&#13;
      Complete Result of NA163 Sahiwal",2002
"Hassan Khan","Independent","773",163,"&#13;
      Complete Result of NA163 Sahiwal",2002
"Pir Muhammad Shah Khaggaha","PMl-Q","65494",164,"&#13;
      Complete Result of NA164 Pakpattan",2002
"Rao Muhammad Hashim Khan","PPP","46175",164,"&#13;
      Complete Result of NA164 Pakpattan",2002
"Ahmed Din","Independent","5526",164,"&#13;
      Complete Result of NA164 Pakpattan",2002
"Nadeem Iqbal","Independent","506",164,"&#13;
      Complete Result of NA164 Pakpattan",2002
"Ahmed Raza Manika","PML-Q","38522",165,"&#13;
      Complete Result of NA165 Pakpattan",2002
"Mahmood Ahmed Khan","  PML-N","29903",165,"&#13;
      Complete Result of NA165 Pakpattan",2002
"Nasim Hashim Khan","Independent","26272",165,"&#13;
      Complete Result of NA165 Pakpattan",2002
"Nasim Mahmoodh Hotiana","PPP","19715",165,"&#13;
      Complete Result of NA165 Pakpattan",2002
"Chaudharyh Bashir Ahmed, Advocate","MMA","1081",165,"&#13;
      Complete Result of NA165 Pakpattan",2002
"Khan Abdulh Zahir Khan Advocate","Independent","442",165,"&#13;
      Complete Result of NA165 Pakpattan",2002
"Doctor Junaid Mumtaz Joiya","PMl-Q","58699",166,"&#13;
      Complete Result of NA166 Pakpattan",2002
"Rana Zahid Hussain Khan","PML-N","56712",166,"&#13;
      Complete Result of NA166 Pakpattan",2002
"Tikka Hamad Muhammad Khan","PPP","5076",166,"&#13;
      Complete Result of NA166 Pakpattan",2002
"Aish Muhammadh Khan Sara Advocate","PTI","482",166,"&#13;
      Complete Result of NA166 Pakpattan",2002
"Mian Maqsoodh Ahmed","Independent","241",166,"&#13;
      Complete Result of NA166 Pakpattan",2002
"Chaudhary Nazir Ahmad Jat","PMl-Q","76217",167,"&#13;
      Complete Result of NA167 Vehari",2002
"Mehmood Akhtar Ghomman","PPP","54142",167,"&#13;
      Complete Result of NA167 Vehari",2002
"Tahir Salim Chaudhry","Independent","7053",167,"&#13;
      Complete Result of NA167 Vehari",2002
"Haji Irshad Ahmad Dogar","MMA","1716",167,"&#13;
      Complete Result of NA167 Vehari",2002
"Choudhary Abdul Majeed","Independent","424",167,"&#13;
      Complete Result of NA167 Vehari",2002
"Ishaq Khan Khakwani","PML-Q","61849",168,"&#13;
      Complete Result of NA168 Vehari",2002
"Shahida Daultana","PPP","47841",168,"&#13;
      Complete Result of NA168 Vehari",2002
"Tehmina Daultana","PML-N","31382",168,"&#13;
      Complete Result of NA168 Vehari",2002
"Khan Aftab Ahmed Khanh Khichi","PMl-Q","61536",169,"&#13;
      Complete Result of NA169 Vehari",2002
"Tahmina Daultana","PML-N","57613",169,"&#13;
      Complete Result of NA169 Vehari",2002
"Lt Col ® Rafaqat Ali Rana","Independent","18679",169,"&#13;
      Complete Result of NA169 Vehari",2002
"Muhammadh Kashif Mushtaq Bhabha","PPP","2585",169,"&#13;
      Complete Result of NA169 Vehari",2002
"Jamshad Alih Chisti","Independent","381",169,"&#13;
      Complete Result of NA169 Vehari",2002
"Azhar Ahmad Khan Yousafh Zai","PPP","73014",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Muhammad Aurangzaib Khanh Khichi","PML-Q","59967",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Sardar Noorh Ahmed Khan Malaizai","PML-N","3702",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Ahmed Nawazh Khan Khichi","Independent","2380",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Chaudharyh Muhammad Yasin Kamboh","Independent","1234",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Nauman Gulh Khan Yousaf Zai","Independent","514",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Faisal Masoodh Mehar","Independent","184",170,"&#13;
      Complete Result of NA170 Vehari",2002
"Khawja Sheeraz Mehmood","PML-Q","82310",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Amjad Farooq Khan Khosa","PMl-N","49302",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Khawaja Jamal-ud-Din Asghar","PPP","4362",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Major (RTD )h Doctor Muhammad Ashraf Buzdar","MMA","752",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Haji Faqeerh Muhammad Bhutta","Independent","450",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Sardarh Marghoob Khetran","Independent","425",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Mushtaq Ahmadh Mundrani","Independent","189",171,"&#13;
      Complete Result of NA171 D.G Khan",2002
"Sardar Farooq Ahmad Khanh Leghari",NA,"56343",172,"&#13;
      Complete Result of NA172 DG Khan",2002
"Sardar Muhammad Khan Leghari","Independent","39423",172,"&#13;
      Complete Result of NA172 DG Khan",2002
"Rasheed Ahmad Khan","MMA","7099",172,"&#13;
      Complete Result of NA172 DG Khan",2002
"Saeed Buzdar","PPP","6850",172,"&#13;
      Complete Result of NA172 DG Khan",2002
"Awais Ahmad Khan Leghari",NA,"55921",173,"Dera Ghazi Khan",2002
"Sardar Hussain Ahmad Khanh Leghari","Independent","45355",173,"Dera Ghazi Khan",2002
"Sardar Muhammad Irfan Ullahh Khan Khosa","PPP","4515",173,"Dera Ghazi Khan",2002
"Sahibzadah Moulana Muhammad Abdul Rahim","MMA","3666",173,"Dera Ghazi Khan",2002
"Doctor Saleemh Arif","Independent","643",173,"Dera Ghazi Khan",2002
"Sardar Abbash Ali Khan Lund","Independent","519",173,"Dera Ghazi Khan",2002
"Sardar Muhammad Jafar Khanh Leghari",NA,"59783",174,"&#13;
      Complete Result of NA 174 Rajanpur",2002
" Sardar Gorish Khanh Gurchani","PMl-N","32920",174,"&#13;
      Complete Result of NA 174 Rajanpur",2002
"Zafarullah Khan Lund","PPP","13460",174,"&#13;
      Complete Result of NA 174 Rajanpur",2002
"Muhammad Rafih Pachar Advocate","MMA","10864",174,"&#13;
      Complete Result of NA 174 Rajanpur",2002
"Sardar Nasrullah Khanh Dreshak","Independent","69030",175,"&#13;
      Complete Result of NA175 Rajanpur",2002
"Sardar Khalid Bashir Mazari","Independent","38127",175,"&#13;
      Complete Result of NA175 Rajanpur",2002
"Sarwar Abbas","PPP","8604",175,"&#13;
      Complete Result of NA175 Rajanpur",2002
"Sheikh Walih Muhammad Sajid","PML-N","474",175,"&#13;
      Complete Result of NA175 Rajanpur",2002
"Sikandarh Mehmood Mazari","Independent","271",175,"&#13;
      Complete Result of NA175 Rajanpur",2002
"KhalidahMohsin Ali Qureshi","PPP","58947",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
"Malik Ghulam Qasim Hanjra","PML-Q","55612",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
"Doctor Ghulam Qadir","MMA","11557",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
"Malik Ahmadh Yar Hanjra","Independent","2823",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
